id_driver,recency,frequency,monetary_value,updated_at
723899,7,80,409,2020-03-23 07:12:30.410 UTC
777738,6,199,623,2020-03-23 07:12:30.410 UTC
169247,0,81,364,2020-03-23 07:12:30.410 UTC
769639,6,31,520,2020-03-23 07:12:30.410 UTC
772795,7,100,369,2020-03-23 07:12:30.410 UTC
773727,8,76,240,2020-03-23 07:12:30.410 UTC
765651,9,106,281,2020-03-23 07:12:30.410 UTC
475673,7,1,112,2020-03-23 07:12:30.410 UTC
581191,13,64,231,2020-03-23 07:12:30.410 UTC
670894,6,5,277,2020-03-23 07:12:30.410 UTC
563494,11,2,146,2020-03-23 07:12:30.410 UTC
142075,8,31,98,2020-03-23 07:12:30.410 UTC
139473,8,24,509,2020-03-23 07:12:30.410 UTC
515079,10,12,88,2020-03-23 07:12:30.410 UTC
196828,16,27,1014,2020-03-23 07:12:30.410 UTC
116506,8,19,181,2020-03-23 07:12:30.410 UTC
107125,7,45,681,2020-03-23 07:12:30.410 UTC
799027,18,56,144,2020-03-23 07:12:30.410 UTC
88115,8,46,293,2020-03-23 07:12:30.410 UTC
770199,25,25,62,2020-03-23 07:12:30.410 UTC
428758,6,85,256,2020-03-23 07:12:30.410 UTC
179985,8,97,198,2020-03-23 07:12:30.410 UTC
695859,7,141,292,2020-03-23 07:12:30.410 UTC
308601,7,113,148,2020-03-23 07:12:30.410 UTC
750192,11,66,334,2020-03-23 07:12:30.410 UTC
800020,6,113,126,2020-03-23 07:12:30.410 UTC
419854,6,57,119,2020-03-23 07:12:30.410 UTC
203395,5,108,206,2020-03-23 07:12:30.410 UTC
775817,15,35,380,2020-03-23 07:12:30.410 UTC
758407,11,54,160,2020-03-23 07:12:30.410 UTC
788345,7,109,183,2020-03-23 07:12:30.410 UTC
797011,6,71,117,2020-03-23 07:12:30.410 UTC
273520,9,125,241,2020-03-23 07:12:30.410 UTC
549990,7,72,1067,2020-03-23 07:12:30.410 UTC
806375,6,141,161,2020-03-23 07:12:30.410 UTC
791644,9,29,111,2020-03-23 07:12:30.410 UTC
721055,7,139,669,2020-03-23 07:12:30.410 UTC
288238,6,2,124,2020-03-23 07:12:30.410 UTC
756686,8,55,213,2020-03-23 07:12:30.410 UTC
656934,28,11,172,2020-03-23 07:12:30.410 UTC
678454,16,17,166,2020-03-23 07:12:30.410 UTC
736592,23,1,207,2020-03-23 07:12:30.410 UTC
573612,29,1,145,2020-03-23 07:12:30.410 UTC
724827,7,17,178,2020-03-23 07:12:30.410 UTC
214350,5,116,116,2020-03-23 07:12:30.410 UTC
807212,10,70,93,2020-03-23 07:12:30.410 UTC
635744,9,19,47,2020-03-23 07:12:30.410 UTC
807940,6,312,312,2020-03-23 07:12:30.410 UTC
83442,6,79,549,2020-03-23 07:12:30.410 UTC
810407,6,170,170,2020-03-23 07:12:30.410 UTC
806804,7,117,118,2020-03-23 07:12:30.410 UTC
789659,7,152,204,2020-03-23 07:12:30.410 UTC
18423,7,15,740,2020-03-23 07:12:30.410 UTC
465130,9,25,47,2020-03-23 07:12:30.410 UTC
794856,14,1,50,2020-03-23 07:12:30.410 UTC
800033,8,49,49,2020-03-23 07:12:30.410 UTC
648216,7,35,35,2020-03-23 07:12:30.410 UTC
720027,3,10,51,2020-03-23 07:12:30.410 UTC
363028,28,8,43,2020-03-23 07:12:30.410 UTC
763249,12,14,26,2020-03-23 07:12:30.410 UTC
744235,6,8,51,2020-03-23 07:12:30.410 UTC
784938,23,2,29,2020-03-23 07:12:30.410 UTC
807008,6,116,116,2020-03-23 07:12:30.410 UTC
796244,7,31,113,2020-03-23 07:12:30.410 UTC
63214,9,70,82,2020-03-23 07:12:30.410 UTC
819636,7,30,30,2020-03-23 07:12:30.410 UTC
815748,6,55,55,2020-03-23 07:12:30.410 UTC
816372,7,77,77,2020-03-23 07:12:30.410 UTC
814014,8,9,9,2020-03-23 07:12:30.410 UTC
819016,7,13,13,2020-03-23 07:12:30.410 UTC
819259,7,15,15,2020-03-23 07:12:30.410 UTC
819034,6,3,3,2020-03-23 07:12:30.410 UTC
802035,7,4,4,2020-03-23 07:12:30.410 UTC
370754,0,31,41,2020-03-23 07:12:30.410 UTC
815821,7,19,19,2020-03-23 07:12:30.410 UTC
736319,3,12,13,2020-03-23 07:12:30.410 UTC
785354,29,3,114,2020-03-23 07:12:30.410 UTC
323371,16,29,145,2020-03-23 07:12:30.410 UTC
770840,12,11,75,2020-03-23 07:12:30.410 UTC
797943,15,34,126,2020-03-23 07:12:30.410 UTC
805253,23,3,31,2020-03-23 07:12:30.410 UTC
91822,27,5,11,2020-03-23 07:12:30.410 UTC
774287,11,15,40,2020-03-23 07:12:30.410 UTC
806935,12,28,28,2020-03-23 07:12:30.410 UTC
134051,8,66,116,2020-03-23 07:12:30.410 UTC
811156,15,22,22,2020-03-23 07:12:30.410 UTC
610964,18,6,35,2020-03-23 07:12:30.410 UTC
579578,14,13,13,2020-03-23 07:12:30.410 UTC
474030,13,2,23,2020-03-23 07:12:30.410 UTC
708423,13,3,12,2020-03-23 07:12:30.410 UTC
673958,9,3,24,2020-03-23 07:12:30.410 UTC
816888,8,9,9,2020-03-23 07:12:30.410 UTC
817603,11,5,5,2020-03-23 07:12:30.410 UTC
770740,23,1,4,2020-03-23 07:12:30.410 UTC
800917,22,2,2,2020-03-23 07:12:30.410 UTC
805005,9,1,1,2020-03-23 07:12:30.410 UTC
151954,13,1,7852,2020-03-23 07:12:30.410 UTC
282668,13,131,4156,2020-03-23 07:12:30.410 UTC
162896,7,119,6197,2020-03-23 07:12:30.410 UTC
96768,8,165,16145,2020-03-23 07:12:30.410 UTC
9627,6,48,7654,2020-03-23 07:12:30.410 UTC
77741,9,75,2882,2020-03-23 07:12:30.410 UTC
91553,14,46,3112,2020-03-23 07:12:30.410 UTC
218894,29,1,3251,2020-03-23 07:12:30.410 UTC
201865,9,15,3781,2020-03-23 07:12:30.410 UTC
215382,2,133,6957,2020-03-23 07:12:30.410 UTC
141538,12,11,4503,2020-03-23 07:12:30.410 UTC
6419,7,123,5029,2020-03-23 07:12:30.410 UTC
19239,2,9,2054,2020-03-23 07:12:30.410 UTC
107073,12,16,7974,2020-03-23 07:12:30.410 UTC
7208,6,241,4284,2020-03-23 07:12:30.410 UTC
76003,8,13,2194,2020-03-23 07:12:30.410 UTC
135914,8,71,5476,2020-03-23 07:12:30.410 UTC
121916,12,45,2658,2020-03-23 07:12:30.410 UTC
44460,7,141,3630,2020-03-23 07:12:30.410 UTC
118028,7,198,9020,2020-03-23 07:12:30.410 UTC
165862,6,45,4026,2020-03-23 07:12:30.410 UTC
241636,22,3,901,2020-03-23 07:12:30.410 UTC
10251,10,21,4433,2020-03-23 07:12:30.410 UTC
266832,7,66,2650,2020-03-23 07:12:30.410 UTC
110849,8,116,10180,2020-03-23 07:12:30.410 UTC
159268,6,60,2114,2020-03-23 07:12:30.410 UTC
210241,24,1,2575,2020-03-23 07:12:30.410 UTC
169417,7,105,8314,2020-03-23 07:12:30.410 UTC
71750,6,109,5218,2020-03-23 07:12:30.410 UTC
348865,7,51,1133,2020-03-23 07:12:30.410 UTC
183840,4,56,2951,2020-03-23 07:12:30.410 UTC
32469,6,38,4085,2020-03-23 07:12:30.410 UTC
296731,14,8,2167,2020-03-23 07:12:30.410 UTC
164713,12,3,1873,2020-03-23 07:12:30.410 UTC
78998,8,120,3143,2020-03-23 07:12:30.410 UTC
74017,9,47,1561,2020-03-23 07:12:30.410 UTC
99478,6,12,671,2020-03-23 07:12:30.410 UTC
35200,6,110,5142,2020-03-23 07:12:30.410 UTC
4858,7,58,2428,2020-03-23 07:12:30.410 UTC
290580,8,55,5071,2020-03-23 07:12:30.410 UTC
13642,7,69,4464,2020-03-23 07:12:30.410 UTC
157070,6,21,1500,2020-03-23 07:12:30.410 UTC
64736,3,113,7571,2020-03-23 07:12:30.410 UTC
8357,8,23,2103,2020-03-23 07:12:30.410 UTC
271193,7,154,761,2020-03-23 07:12:30.410 UTC
8249,6,37,2390,2020-03-23 07:12:30.410 UTC
7989,7,165,8490,2020-03-23 07:12:30.410 UTC
268510,7,185,10805,2020-03-23 07:12:30.410 UTC
171268,6,37,2352,2020-03-23 07:12:30.410 UTC
176821,18,2,2418,2020-03-23 07:12:30.410 UTC
147905,21,4,628,2020-03-23 07:12:30.410 UTC
250761,7,151,4822,2020-03-23 07:12:30.410 UTC
51752,7,33,2349,2020-03-23 07:12:30.410 UTC
193073,6,257,2279,2020-03-23 07:12:30.410 UTC
185430,6,208,10170,2020-03-23 07:12:30.410 UTC
10074,11,67,6152,2020-03-23 07:12:30.410 UTC
128198,8,20,1011,2020-03-23 07:12:30.410 UTC
166118,8,35,1245,2020-03-23 07:12:30.410 UTC
96543,6,25,2418,2020-03-23 07:12:30.410 UTC
15892,2,91,6376,2020-03-23 07:12:30.410 UTC
41365,11,32,3307,2020-03-23 07:12:30.410 UTC
11019,7,12,7884,2020-03-23 07:12:30.410 UTC
98281,13,14,1435,2020-03-23 07:12:30.410 UTC
41018,9,39,2526,2020-03-23 07:12:30.410 UTC
157659,10,43,2291,2020-03-23 07:12:30.410 UTC
164942,9,10,918,2020-03-23 07:12:30.410 UTC
57761,7,1,4487,2020-03-23 07:12:30.410 UTC
204124,7,55,2732,2020-03-23 07:12:30.410 UTC
262696,8,29,1473,2020-03-23 07:12:30.410 UTC
113450,7,59,2894,2020-03-23 07:12:30.410 UTC
63643,6,120,4471,2020-03-23 07:12:30.410 UTC
47252,7,22,2136,2020-03-23 07:12:30.410 UTC
48336,6,194,15542,2020-03-23 07:12:30.410 UTC
12497,1,4,3599,2020-03-23 07:12:30.410 UTC
131029,10,96,1811,2020-03-23 07:12:30.410 UTC
71005,7,106,2805,2020-03-23 07:12:30.410 UTC
429516,7,190,4031,2020-03-23 07:12:30.410 UTC
394458,16,34,2364,2020-03-23 07:12:30.410 UTC
244150,6,102,4344,2020-03-23 07:12:30.410 UTC
465169,8,73,1853,2020-03-23 07:12:30.410 UTC
371443,9,23,1081,2020-03-23 07:12:30.410 UTC
351163,7,82,1645,2020-03-23 07:12:30.410 UTC
382866,7,29,3692,2020-03-23 07:12:30.410 UTC
90473,1,118,6148,2020-03-23 07:12:30.410 UTC
123754,8,127,6078,2020-03-23 07:12:30.410 UTC
421180,8,169,4440,2020-03-23 07:12:30.410 UTC
214038,6,115,3552,2020-03-23 07:12:30.410 UTC
13823,8,63,4665,2020-03-23 07:12:30.410 UTC
338743,8,80,4920,2020-03-23 07:12:30.410 UTC
9931,8,26,4016,2020-03-23 07:12:30.410 UTC
361533,6,91,4377,2020-03-23 07:12:30.410 UTC
154447,1,251,7031,2020-03-23 07:12:30.410 UTC
418228,6,126,3487,2020-03-23 07:12:30.410 UTC
467848,8,86,1817,2020-03-23 07:12:30.410 UTC
451613,8,28,1111,2020-03-23 07:12:30.410 UTC
393240,6,24,1294,2020-03-23 07:12:30.410 UTC
34979,13,1,1553,2020-03-23 07:12:30.410 UTC
56156,0,19,3040,2020-03-23 07:12:30.410 UTC
472465,7,158,3617,2020-03-23 07:12:30.410 UTC
299484,8,78,3503,2020-03-23 07:12:30.410 UTC
24857,6,113,4747,2020-03-23 07:12:30.410 UTC
105339,7,110,4236,2020-03-23 07:12:30.410 UTC
402890,6,106,2149,2020-03-23 07:12:30.410 UTC
13161,8,119,8535,2020-03-23 07:12:30.410 UTC
221321,7,56,1952,2020-03-23 07:12:30.410 UTC
466131,25,13,514,2020-03-23 07:12:30.410 UTC
425663,6,97,1691,2020-03-23 07:12:30.410 UTC
18419,8,73,4475,2020-03-23 07:12:30.410 UTC
112370,11,2,1792,2020-03-23 07:12:30.410 UTC
353534,6,16,1922,2020-03-23 07:12:30.410 UTC
261712,7,79,3036,2020-03-23 07:12:30.410 UTC
414188,6,187,2714,2020-03-23 07:12:30.410 UTC
409388,9,32,639,2020-03-23 07:12:30.410 UTC
224004,10,20,2376,2020-03-23 07:12:30.410 UTC
349885,10,16,829,2020-03-23 07:12:30.410 UTC
53438,24,1,779,2020-03-23 07:12:30.410 UTC
477923,6,80,781,2020-03-23 07:12:30.410 UTC
445591,15,16,852,2020-03-23 07:12:30.410 UTC
144650,7,45,3468,2020-03-23 07:12:30.410 UTC
190594,20,9,1593,2020-03-23 07:12:30.410 UTC
480641,6,127,4845,2020-03-23 07:12:30.410 UTC
132498,6,2,172,2020-03-23 07:12:30.410 UTC
44100,7,111,2661,2020-03-23 07:12:30.410 UTC
718333,19,28,398,2020-03-23 07:12:30.410 UTC
527352,9,105,1005,2020-03-23 07:12:30.410 UTC
95581,8,81,1046,2020-03-23 07:12:30.410 UTC
174215,6,170,2630,2020-03-23 07:12:30.410 UTC
532801,8,52,843,2020-03-23 07:12:30.410 UTC
298981,7,274,4731,2020-03-23 07:12:30.410 UTC
95983,22,2,1104,2020-03-23 07:12:30.410 UTC
533088,6,225,1539,2020-03-23 07:12:30.410 UTC
205152,9,128,1702,2020-03-23 07:12:30.410 UTC
598717,6,276,3865,2020-03-23 07:12:30.410 UTC
63730,1,171,3116,2020-03-23 07:12:30.410 UTC
582721,6,218,4151,2020-03-23 07:12:30.410 UTC
276170,7,12,152,2020-03-23 07:12:30.410 UTC
718489,7,95,680,2020-03-23 07:12:30.410 UTC
728863,6,80,625,2020-03-23 07:12:30.410 UTC
253904,15,2,55,2020-03-23 07:12:30.410 UTC
596246,7,53,2303,2020-03-23 07:12:30.410 UTC
105104,11,42,1402,2020-03-23 07:12:30.410 UTC
539062,7,107,457,2020-03-23 07:12:30.410 UTC
73449,7,102,1652,2020-03-23 07:12:30.410 UTC
747261,6,103,432,2020-03-23 07:12:30.410 UTC
159697,11,36,1149,2020-03-23 07:12:30.410 UTC
576287,9,20,1599,2020-03-23 07:12:30.410 UTC
90448,12,58,880,2020-03-23 07:12:30.410 UTC
736575,8,72,365,2020-03-23 07:12:30.410 UTC
320713,5,203,3834,2020-03-23 07:12:30.410 UTC
9987,14,40,512,2020-03-23 07:12:30.410 UTC
742869,7,124,776,2020-03-23 07:12:30.410 UTC
611129,7,54,689,2020-03-23 07:12:30.410 UTC
658915,6,173,1448,2020-03-23 07:12:30.410 UTC
600790,7,52,960,2020-03-23 07:12:30.410 UTC
524079,7,307,1833,2020-03-23 07:12:30.410 UTC
257936,2,15,330,2020-03-23 07:12:30.410 UTC
561400,7,118,3747,2020-03-23 07:12:30.410 UTC
601891,11,56,1203,2020-03-23 07:12:30.410 UTC
11812,15,69,1475,2020-03-23 07:12:30.410 UTC
162519,9,25,811,2020-03-23 07:12:30.410 UTC
72695,9,3,2660,2020-03-23 07:12:30.410 UTC
531271,8,43,1061,2020-03-23 07:12:30.410 UTC
683955,6,60,675,2020-03-23 07:12:30.410 UTC
202169,8,52,1194,2020-03-23 07:12:30.410 UTC
496746,22,1,356,2020-03-23 07:12:30.410 UTC
769379,19,82,507,2020-03-23 07:12:30.410 UTC
764298,9,145,654,2020-03-23 07:12:30.410 UTC
685858,6,120,1410,2020-03-23 07:12:30.410 UTC
636173,6,259,2207,2020-03-23 07:12:30.410 UTC
552023,12,64,1632,2020-03-23 07:12:30.410 UTC
534895,1,164,1889,2020-03-23 07:12:30.410 UTC
657194,8,35,392,2020-03-23 07:12:30.410 UTC
720431,6,265,1658,2020-03-23 07:12:30.410 UTC
169503,6,161,2294,2020-03-23 07:12:30.410 UTC
530378,6,264,2078,2020-03-23 07:12:30.410 UTC
183388,20,11,433,2020-03-23 07:12:30.410 UTC
699683,21,9,1374,2020-03-23 07:12:30.410 UTC
717223,9,4,46,2020-03-23 07:12:30.410 UTC
753291,7,169,1019,2020-03-23 07:12:30.410 UTC
116758,6,118,2771,2020-03-23 07:12:30.410 UTC
406701,18,4,749,2020-03-23 07:12:30.410 UTC
526771,4,62,1513,2020-03-23 07:12:30.410 UTC
420655,6,293,1246,2020-03-23 07:12:30.410 UTC
579786,8,190,3911,2020-03-23 07:12:30.410 UTC
61753,6,207,2094,2020-03-23 07:12:30.410 UTC
560087,7,65,1321,2020-03-23 07:12:30.410 UTC
108270,11,14,263,2020-03-23 07:12:30.410 UTC
738209,11,36,138,2020-03-23 07:12:30.410 UTC
430045,8,59,952,2020-03-23 07:12:30.410 UTC
762685,9,83,417,2020-03-23 07:12:30.410 UTC
623024,7,219,2760,2020-03-23 07:12:30.410 UTC
657437,8,55,787,2020-03-23 07:12:30.410 UTC
525809,17,6,2142,2020-03-23 07:12:30.410 UTC
493542,8,136,2681,2020-03-23 07:12:30.410 UTC
755810,7,28,615,2020-03-23 07:12:30.410 UTC
24189,8,61,3890,2020-03-23 07:12:30.410 UTC
170400,7,122,3728,2020-03-23 07:12:30.410 UTC
699752,6,194,1483,2020-03-23 07:12:30.410 UTC
739961,6,57,336,2020-03-23 07:12:30.410 UTC
715129,7,137,638,2020-03-23 07:12:30.410 UTC
124647,8,136,1212,2020-03-23 07:12:30.410 UTC
353742,16,6,197,2020-03-23 07:12:30.410 UTC
654896,6,81,1013,2020-03-23 07:12:30.410 UTC
614220,9,37,1348,2020-03-23 07:12:30.410 UTC
249704,12,4,501,2020-03-23 07:12:30.410 UTC
504605,29,12,1098,2020-03-23 07:12:30.410 UTC
608090,3,193,898,2020-03-23 07:12:30.410 UTC
652846,8,48,626,2020-03-23 07:12:30.410 UTC
240851,9,1,279,2020-03-23 07:12:30.410 UTC
598388,8,42,2010,2020-03-23 07:12:30.410 UTC
547290,8,102,1496,2020-03-23 07:12:30.410 UTC
365365,7,38,333,2020-03-23 07:12:30.410 UTC
712611,7,22,208,2020-03-23 07:12:30.410 UTC
559983,6,71,1025,2020-03-23 07:12:30.410 UTC
48548,8,57,4223,2020-03-23 07:12:30.410 UTC
252235,9,41,679,2020-03-23 07:12:30.410 UTC
179808,6,81,2325,2020-03-23 07:12:30.410 UTC
18848,8,56,2218,2020-03-23 07:12:30.410 UTC
607496,8,239,2863,2020-03-23 07:12:30.410 UTC
613730,7,118,1836,2020-03-23 07:12:30.410 UTC
717136,28,7,111,2020-03-23 07:12:30.410 UTC
461783,7,214,4299,2020-03-23 07:12:30.410 UTC
624802,9,24,949,2020-03-23 07:12:30.410 UTC
372280,7,38,402,2020-03-23 07:12:30.410 UTC
491583,14,10,1590,2020-03-23 07:12:30.410 UTC
620206,13,14,387,2020-03-23 07:12:30.410 UTC
360765,9,163,5451,2020-03-23 07:12:30.410 UTC
366397,8,8,224,2020-03-23 07:12:30.410 UTC
178174,9,95,847,2020-03-23 07:12:30.410 UTC
713404,7,48,306,2020-03-23 07:12:30.410 UTC
686326,13,5,518,2020-03-23 07:12:30.410 UTC
651095,13,21,903,2020-03-23 07:12:30.410 UTC
681501,6,137,1378,2020-03-23 07:12:30.410 UTC
696744,6,23,459,2020-03-23 07:12:30.410 UTC
717496,7,88,659,2020-03-23 07:12:30.410 UTC
482275,8,241,4751,2020-03-23 07:12:30.410 UTC
717188,8,124,1025,2020-03-23 07:12:30.410 UTC
531219,6,34,212,2020-03-23 07:12:30.410 UTC
280609,8,61,1141,2020-03-23 07:12:30.410 UTC
247714,12,7,1023,2020-03-23 07:12:30.410 UTC
142304,7,58,732,2020-03-23 07:12:30.410 UTC
687275,8,94,1172,2020-03-23 07:12:30.410 UTC
666198,7,5,175,2020-03-23 07:12:30.410 UTC
680760,6,241,2230,2020-03-23 07:12:30.410 UTC
412779,6,63,1093,2020-03-23 07:12:30.410 UTC
54418,10,1,271,2020-03-23 07:12:30.410 UTC
384123,8,16,684,2020-03-23 07:12:30.410 UTC
439314,8,21,1194,2020-03-23 07:12:30.410 UTC
426148,8,17,183,2020-03-23 07:12:30.410 UTC
707590,9,18,146,2020-03-23 07:12:30.410 UTC
477962,8,89,805,2020-03-23 07:12:30.410 UTC
127149,11,27,1768,2020-03-23 07:12:30.410 UTC
41378,10,30,1470,2020-03-23 07:12:30.410 UTC
251117,7,90,1786,2020-03-23 07:12:30.410 UTC
414977,9,12,632,2020-03-23 07:12:30.410 UTC
394064,20,101,3027,2020-03-23 07:12:30.410 UTC
416611,8,81,167,2020-03-23 07:12:30.410 UTC
439353,15,10,1084,2020-03-23 07:12:30.410 UTC
654571,6,147,1525,2020-03-23 07:12:30.410 UTC
678523,29,9,1178,2020-03-23 07:12:30.410 UTC
682550,8,42,626,2020-03-23 07:12:30.410 UTC
673477,12,53,495,2020-03-23 07:12:30.410 UTC
504484,9,60,2519,2020-03-23 07:12:30.410 UTC
606616,6,83,1409,2020-03-23 07:12:30.410 UTC
600035,9,56,312,2020-03-23 07:12:30.410 UTC
519856,14,16,1474,2020-03-23 07:12:30.410 UTC
604791,14,22,568,2020-03-23 07:12:30.410 UTC
546834,6,2,571,2020-03-23 07:12:30.410 UTC
247094,9,2,146,2020-03-23 07:12:30.410 UTC
656201,15,1,258,2020-03-23 07:12:30.410 UTC
785142,9,196,637,2020-03-23 07:12:30.410 UTC
292422,7,177,1009,2020-03-23 07:12:30.410 UTC
395078,7,193,576,2020-03-23 07:12:30.410 UTC
782740,6,23,174,2020-03-23 07:12:30.410 UTC
363102,7,69,480,2020-03-23 07:12:30.410 UTC
786663,7,175,432,2020-03-23 07:12:30.410 UTC
175811,17,38,129,2020-03-23 07:12:30.410 UTC
785046,6,15,99,2020-03-23 07:12:30.410 UTC
753395,7,53,253,2020-03-23 07:12:30.410 UTC
173626,9,24,177,2020-03-23 07:12:30.410 UTC
766111,8,87,219,2020-03-23 07:12:30.410 UTC
424046,12,36,302,2020-03-23 07:12:30.410 UTC
655941,7,105,671,2020-03-23 07:12:30.410 UTC
790643,7,78,387,2020-03-23 07:12:30.410 UTC
113480,9,112,394,2020-03-23 07:12:30.410 UTC
432018,8,41,399,2020-03-23 07:12:30.410 UTC
774516,5,23,192,2020-03-23 07:12:30.410 UTC
751969,28,19,425,2020-03-23 07:12:30.410 UTC
776202,24,7,43,2020-03-23 07:12:30.410 UTC
674318,11,26,150,2020-03-23 07:12:30.410 UTC
549332,6,18,66,2020-03-23 07:12:30.410 UTC
701213,7,48,505,2020-03-23 07:12:30.410 UTC
331048,5,6,177,2020-03-23 07:12:30.410 UTC
627489,7,214,1006,2020-03-23 07:12:30.410 UTC
588967,15,13,161,2020-03-23 07:12:30.410 UTC
514854,14,7,228,2020-03-23 07:12:30.410 UTC
513029,21,5,585,2020-03-23 07:12:30.410 UTC
563009,13,6,271,2020-03-23 07:12:30.410 UTC
599060,7,107,600,2020-03-23 07:12:30.410 UTC
272415,6,7,226,2020-03-23 07:12:30.410 UTC
167877,7,27,158,2020-03-23 07:12:30.410 UTC
798563,8,209,366,2020-03-23 07:12:30.410 UTC
784236,8,115,460,2020-03-23 07:12:30.410 UTC
240127,21,33,83,2020-03-23 07:12:30.410 UTC
584242,7,18,274,2020-03-23 07:12:30.410 UTC
623041,12,1,101,2020-03-23 07:12:30.410 UTC
179617,0,111,220,2020-03-23 07:12:30.410 UTC
797818,6,50,84,2020-03-23 07:12:30.410 UTC
733592,8,99,496,2020-03-23 07:12:30.410 UTC
425268,9,13,92,2020-03-23 07:12:30.410 UTC
800886,8,104,242,2020-03-23 07:12:30.410 UTC
708500,6,143,662,2020-03-23 07:12:30.410 UTC
799695,9,131,306,2020-03-23 07:12:30.410 UTC
805555,7,160,180,2020-03-23 07:12:30.410 UTC
700220,8,15,282,2020-03-23 07:12:30.410 UTC
73445,13,16,43,2020-03-23 07:12:30.410 UTC
756867,8,78,372,2020-03-23 07:12:30.410 UTC
36055,21,9,88,2020-03-23 07:12:30.410 UTC
721107,9,60,238,2020-03-23 07:12:30.410 UTC
649746,7,219,707,2020-03-23 07:12:30.410 UTC
335115,28,23,557,2020-03-23 07:12:30.410 UTC
458203,1,15,155,2020-03-23 07:12:30.410 UTC
410069,1,12,173,2020-03-23 07:12:30.410 UTC
741192,8,30,845,2020-03-23 07:12:30.410 UTC
739878,15,4,77,2020-03-23 07:12:30.410 UTC
40624,8,259,325,2020-03-23 07:12:30.410 UTC
741768,24,2,48,2020-03-23 07:12:30.410 UTC
690930,25,6,75,2020-03-23 07:12:30.410 UTC
210050,29,3,211,2020-03-23 07:12:30.410 UTC
608306,9,49,230,2020-03-23 07:12:30.410 UTC
521305,28,3,49,2020-03-23 07:12:30.410 UTC
303060,0,390,390,2020-03-23 07:12:30.410 UTC
804481,7,22,33,2020-03-23 07:12:30.410 UTC
798628,6,177,177,2020-03-23 07:12:30.410 UTC
736202,9,26,27,2020-03-23 07:12:30.410 UTC
814382,6,119,119,2020-03-23 07:12:30.410 UTC
766509,14,4,10,2020-03-23 07:12:30.410 UTC
798732,9,54,146,2020-03-23 07:12:30.410 UTC
732127,12,3,149,2020-03-23 07:12:30.410 UTC
721515,12,12,63,2020-03-23 07:12:30.410 UTC
627004,22,36,235,2020-03-23 07:12:30.410 UTC
671275,7,12,178,2020-03-23 07:12:30.410 UTC
745315,26,5,86,2020-03-23 07:12:30.410 UTC
797549,9,70,142,2020-03-23 07:12:30.410 UTC
781383,7,134,134,2020-03-23 07:12:30.410 UTC
134623,6,159,270,2020-03-23 07:12:30.410 UTC
812093,7,34,34,2020-03-23 07:12:30.410 UTC
819823,6,19,19,2020-03-23 07:12:30.410 UTC
819372,7,31,31,2020-03-23 07:12:30.410 UTC
807255,7,6,11,2020-03-23 07:12:30.410 UTC
17613,1,48,48,2020-03-23 07:12:30.410 UTC
93456,8,21,21,2020-03-23 07:12:30.410 UTC
808317,9,42,54,2020-03-23 07:12:30.410 UTC
789490,22,2,29,2020-03-23 07:12:30.410 UTC
340533,13,4,56,2020-03-23 07:12:30.410 UTC
799889,9,67,74,2020-03-23 07:12:30.410 UTC
814122,9,53,53,2020-03-23 07:12:30.410 UTC
738998,19,16,35,2020-03-23 07:12:30.410 UTC
777459,8,2,2,2020-03-23 07:12:30.410 UTC
769383,9,2,7,2020-03-23 07:12:30.410 UTC
77060,0,158,9792,2020-03-23 07:12:30.410 UTC
335040,7,272,6728,2020-03-23 07:12:30.410 UTC
179752,8,130,5247,2020-03-23 07:12:30.410 UTC
113848,0,416,11821,2020-03-23 07:12:30.410 UTC
100930,8,62,8335,2020-03-23 07:12:30.410 UTC
223246,4,128,4628,2020-03-23 07:12:30.410 UTC
12120,6,84,3795,2020-03-23 07:12:30.410 UTC
265860,6,104,3728,2020-03-23 07:12:30.410 UTC
36484,6,175,7089,2020-03-23 07:12:30.410 UTC
26730,1,150,6078,2020-03-23 07:12:30.410 UTC
75578,10,34,1450,2020-03-23 07:12:30.410 UTC
176105,6,175,9324,2020-03-23 07:12:30.410 UTC
56304,8,125,2467,2020-03-23 07:12:30.410 UTC
48392,7,81,6393,2020-03-23 07:12:30.410 UTC
110749,17,5,3485,2020-03-23 07:12:30.410 UTC
93469,7,210,7841,2020-03-23 07:12:30.410 UTC
164630,7,106,5186,2020-03-23 07:12:30.410 UTC
262757,11,85,8999,2020-03-23 07:12:30.410 UTC
67810,10,24,2796,2020-03-23 07:12:30.410 UTC
276911,7,118,4023,2020-03-23 07:12:30.410 UTC
59022,7,90,12913,2020-03-23 07:12:30.410 UTC
96755,7,96,1895,2020-03-23 07:12:30.410 UTC
86633,6,123,4545,2020-03-23 07:12:30.410 UTC
66630,29,1,3955,2020-03-23 07:12:30.410 UTC
334772,7,45,1019,2020-03-23 07:12:30.410 UTC
16941,7,60,2194,2020-03-23 07:12:30.410 UTC
18475,10,51,3105,2020-03-23 07:12:30.410 UTC
94774,15,77,6564,2020-03-23 07:12:30.410 UTC
96270,9,52,9590,2020-03-23 07:12:30.410 UTC
237994,29,12,3046,2020-03-23 07:12:30.410 UTC
188361,11,9,577,2020-03-23 07:12:30.410 UTC
125592,9,84,2235,2020-03-23 07:12:30.410 UTC
136890,22,3,2618,2020-03-23 07:12:30.410 UTC
57865,8,38,2922,2020-03-23 07:12:30.410 UTC
310495,7,82,1309,2020-03-23 07:12:30.410 UTC
